date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:19:11	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2030%20Jan%202018%2004:48:40%20GMT	https://getbootstrapadmin.com/remark/material/base/assets/examples/images/navbar/fixed-to-bottom.png	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/base/assets/examples/images/navbar/fixed-to-bottom.png	(from https://getbootstrapadmin.com/remark/material/base/structure/navbars.html)
10:19:11	8101/8101	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f01-1fa5%22	https://getbootstrapadmin.com/remark/material/global/vendor/asbreadcrumbs/jquery-asBreadcrumbs.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/asbreadcrumbs/jquery-asBreadcrumbs.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/structure/breadcrumbs.html)
10:19:12	4848/4848	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-12f0%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/er.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/er.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:12	2188/2188	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f00-88c%22	https://getbootstrapadmin.com/remark/material/global/js/Plugin/asbreadcrumbs.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/js/Plugin/asbreadcrumbs.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/structure/breadcrumbs.html)
10:19:12	2172/2172	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102eff-87c%22	https://getbootstrapadmin.com/remark/material/base/assets/examples/js/charts/peity.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/base/assets/examples/js/charts/peity.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/widgets/data.html)
10:19:12	43247/43247	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f02-a8ef%22	https://getbootstrapadmin.com/remark/material/global/vendor/sparkline/jquery.sparkline.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/sparkline/jquery.sparkline.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/widgets/chart.html)
10:19:12	314999/314999	URF---	200	added ('OK%20(cached)')	image/jpeg		https://getbootstrapadmin.com/remark/material/global/photos/object-5-960x480.jpg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/photos/object-5-960x480.jpg	(from https://getbootstrapadmin.com/remark/material/base/widgets/social.html)
10:19:13	567140/567140	URF---	200	added ('OK%20(cached)')	image/jpeg		https://getbootstrapadmin.com/remark/material/global/photos/city-5-960x640.jpg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/photos/city-5-960x640.jpg	(from https://getbootstrapadmin.com/remark/material/base/widgets/weather.html)
10:19:13	9508/9508	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102eff-2524%22	https://getbootstrapadmin.com/remark/material/base/assets/examples/js/widgets/chart.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/base/assets/examples/js/widgets/chart.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/widgets/chart.html)
10:19:13	145196/145196	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-2372c%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/es.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/es.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
